id,run_length,sexy,price,start_time,end_time,workerid,censored,other
1382,0,False,0.3,2013-04-20 02:47:36,2013-04-20 02:47:36,A22M3QOZHBUB7I,True,None
1411,4,True,0.15,2013-04-20 02:28:54,2013-04-20 02:59:52,A6YO9886DY2SC,True,None
1417,16,False,0.3,2013-04-20 01:02:03,2013-04-20 02:59:19,A3NS45NL4IQWYW,True,None
1420,0,True,0.15,2013-04-20 02:44:55,2013-04-20 02:44:55,ACTGZBZMAZ1NF,True,None
1428,0,True,0.3,2013-04-20 02:42:16,2013-04-20 02:42:16,AULC5HR1BBHMA,True,None
1430,1,False,0.3,2013-04-20 02:38:16,2013-04-20 02:48:01,AALHA10KJZX0O,True,None
1434,0,False,0.15,2013-04-20 02:57:03,2013-04-20 02:57:03,A3MWV912LNFD67,True,None
1453,2,True,0.15,2013-04-20 02:29:24,2013-04-20 02:49:03,A1XZ40T91S5YFU,True,None
1456,1,False,0.3,2013-04-20 02:40:54,2013-04-20 02:46:06,AVBWCIZYMUFCC,True,None
1459,5,True,0.3,2013-04-20 01:24:27,2013-04-20 02:41:27,A2ACAV5YWWRZM7,True,None
1463,0,False,0.3,2013-04-20 02:51:28,2013-04-20 02:51:28,A2GURWII5L4PJX,True,None
1465,0,False,0.3,2013-04-20 02:47:07,2013-04-20 02:47:07,A30WQVAO6L3RWJ,True,None
1472,2,True,0.3,2013-04-20 02:50:03,2013-04-20 03:03:46,A1RXC5VP43DBPF,True,None
